Product_ID,Product_Name,Category,Supplier,Demand_Index,Current_Stock_Qty,Stock_After_Sales,Reorder_Level,Purchase_Price,Selling_Price,Discount_%,Revenue,Profit
P04157,Denim Jeans,Women,FashionKart Supplies,70,20,0,67,802,1299,5,24681,8641
P04158,Cotton Shirt,Men,Premium Textile Ltd,259,72,17,97,509,1027,15,48012.25,20017.25
P04159,Leather Belt,Women,TexFab Traders,90,92,49,61,503,645,10,24961.5,3332.5
P04160,Casual T-Shirt,Women,Global Cloth House,153,30,0,54,795,1000,0,30000,6150
P04161,Sports Shoes,Kids,FashionKart Supplies,379,199,0,152,952,1298,20,206641.6,17193.6
P04162,Casual T-Shirt,Women,Premium Textile Ltd,63,262,228,74,417,815,15,23553.5,9375.5
P04163,Leather Belt,Men,Global Cloth House,211,298,230,86,591,779,5,50323.4,10135.4
P04164,Sports Shoes,Men,TexFab Traders,384,183,42,245,1400,1666,25,176179.5,-21220.5
P04165,Kids Wear Set,Women,Global Cloth House,261,182,108,134,1276,1608,25,89244,-5180
P04166,Casual T-Shirt,Kids,Premium Textile Ltd,55,63,48,56,832,994,15,12673.5,193.5
P04167,Sports Shoes,Kids,Global Cloth House,487,250,88,187,1124,1391,0,225342,43254
P04168,Cotton Shirt,Kids,Global Cloth House,164,254,200,45,1453,1769,5,90749.7,12287.7
P04169,Woolen Jacket,Men,TexFab Traders,432,233,107,195,439,792,15,84823.2,29509.2
P04170,Casual T-Shirt,Men,TexFab Traders,135,100,66,52,1124,1634,20,44444.8,6228.8
P04171,Kids Wear Set,Kids,Premium Textile Ltd,146,177,148,69,907,1294,25,28144.5,1841.5
P04172,Cotton Shirt,Men,Global Cloth House,134,78,43,43,680,900,20,25200,1400
P04173,Sports Shoes,Women,Global Cloth House,302,103,31,100,1317,1806,10,117028.8,22204.8
P04174,Woolen Jacket,Women,TexFab Traders,279,187,67,93,1073,1379,10,148932,20172
P04175,Ladies Top,Kids,Premium Textile Ltd,478,114,2,160,918,1247,15,118714.4,15898.4
P04176,Casual T-Shirt,Kids,FashionKart Supplies,383,151,0,158,630,1212,20,146409.6,51279.6
P04177,Cotton Shirt,Kids,FashionKart Supplies,239,35,0,125,879,1317,5,43790.25,13025.25
P04178,Sports Shoes,Women,TexFab Traders,50,134,109,51,758,1137,5,27003.75,8053.75
P04179,Formal Trousers,Men,TexFab Traders,302,225,71,92,1445,1933,5,282797.9,60267.9
P04180,Sports Shoes,Men,Global Cloth House,407,94,0,189,1293,1709,5,152613.7,31071.7
P04181,Cotton Shirt,Women,TexFab Traders,388,218,131,173,346,507,10,39698.1,9596.1
P04182,Silk Saree,Women,Premium Textile Ltd,215,140,38,90,1476,1860,20,151776,1224
P04183,Silk Saree,Men,TexFab Traders,283,280,195,141,1245,1422,25,90652.5,-15172.5
P04184,Woolen Jacket,Women,Global Cloth House,487,180,0,154,1358,1614,0,290520,46080
P04185,Kids Wear Set,Women,Premium Textile Ltd,236,218,94,122,1479,1945,20,192944,9548
P04186,Leather Belt,Kids,FashionKart Supplies,50,50,32,30,1498,1794,25,24219,-2745
P04187,Formal Trousers,Men,Premium Textile Ltd,493,255,9,220,700,1004,15,209936.4,37736.4
P04188,Silk Saree,Men,Premium Textile Ltd,215,180,80,85,731,930,20,74400,1300
P04189,Kids Wear Set,Men,Premium Textile Ltd,364,71,0,167,670,1154,0,81934,34364
P04190,Casual T-Shirt,Women,TexFab Traders,216,221,97,110,719,980,0,121520,32364
P04191,Kids Wear Set,Kids,TexFab Traders,312,92,0,95,1047,1577,0,145084,48760
P04192,Formal Trousers,Men,Premium Textile Ltd,359,199,0,156,594,883,25,131787.75,13581.75
P04193,Denim Jeans,Men,Global Cloth House,257,202,84,137,1208,1637,0,193166,50622
P04194,Ladies Top,Men,Premium Textile Ltd,245,118,37,124,520,1066,0,86346,44226
P04195,Ladies Top,Kids,TexFab Traders,164,51,0,77,1153,1560,10,71604,12801
P04196,Casual T-Shirt,Kids,Premium Textile Ltd,160,177,135,66,525,659,15,23526.3,1476.3
P04197,Woolen Jacket,Kids,Global Cloth House,468,226,64,201,1493,1825,20,236520,-5346
P04198,Ladies Top,Women,Global Cloth House,309,138,36,132,1403,1979,5,191765.1,48659.1
P04199,Formal Trousers,Women,Premium Textile Ltd,432,143,0,185,527,679,5,92242.15,16881.15
P04200,Denim Jeans,Kids,FashionKart Supplies,79,93,69,73,1122,1305,0,31320,4392
P04201,Kids Wear Set,Women,Premium Textile Ltd,134,273,200,53,383,943,5,65397.05,37438.05
P04202,Formal Trousers,Kids,TexFab Traders,293,283,197,145,369,522,15,38158.2,6424.2
P04203,Silk Saree,Women,TexFab Traders,86,94,72,48,338,580,15,10846,3410
P04204,Cotton Shirt,Women,Global Cloth House,425,24,0,210,1183,1741,25,31338,2946
P04205,Leather Belt,Kids,FashionKart Supplies,297,119,0,100,1420,1668,0,198492,29512
P04206,Ladies Top,Women,Premium Textile Ltd,209,165,118,137,278,529,20,19890.4,6824.4
P04207,Formal Trousers,Women,FashionKart Supplies,250,152,61,148,1065,1555,5,134429.75,37514.75
P04208,Cotton Shirt,Women,Global Cloth House,426,287,104,219,331,526,5,91445.1,30872.1
P04209,Formal Trousers,Men,FashionKart Supplies,103,217,177,43,700,937,10,33732,5732
P04210,Kids Wear Set,Women,FashionKart Supplies,229,194,109,149,298,630,10,48195,22865
P04211,Formal Trousers,Kids,Global Cloth House,115,265,233,69,972,1246,15,33891.2,2787.2
P04212,Woolen Jacket,Women,FashionKart Supplies,68,39,11,51,645,788,15,18754.4,694.4
P04213,Silk Saree,Men,TexFab Traders,98,78,34,33,1166,1698,0,74712,23408
P04214,Sports Shoes,Kids,FashionKart Supplies,245,127,2,98,429,939,20,93900,40275
P04215,Formal Trousers,Women,TexFab Traders,111,78,22,75,277,598,5,31813.6,16301.6
P04216,Cotton Shirt,Men,Premium Textile Ltd,184,208,125,36,667,972,5,76642.2,21281.2
P04217,Denim Jeans,Women,FashionKart Supplies,177,249,207,70,1023,1462,25,46053,3087
P04218,Woolen Jacket,Men,Premium Textile Ltd,59,106,77,62,914,1017,20,23594.4,-2911.6
P04219,Formal Trousers,Men,Global Cloth House,438,293,31,166,1330,1798,5,447522.2,99062.2
P04220,Leather Belt,Kids,Premium Textile Ltd,51,140,129,68,351,503,25,4149.75,288.75
P04221,Woolen Jacket,Women,FashionKart Supplies,216,90,0,112,977,1280,10,103680,15750
P04222,Silk Saree,Men,TexFab Traders,208,46,0,88,845,1432,5,62578.4,23708.4
P04223,Silk Saree,Men,Premium Textile Ltd,252,227,130,108,1208,1355,15,111719.75,-5456.25
P04224,Formal Trousers,Women,TexFab Traders,163,237,186,39,703,838,10,38464.2,2611.2
P04225,Ladies Top,Women,Premium Textile Ltd,420,291,143,200,1156,1414,10,188344.8,17256.8
P04226,Kids Wear Set,Women,Premium Textile Ltd,57,135,117,37,887,1404,25,18954,2988
P04227,Cotton Shirt,Kids,Premium Textile Ltd,106,248,214,73,1185,1664,15,48089.6,7799.6
P04228,Woolen Jacket,Men,FashionKart Supplies,471,220,92,249,923,1459,25,140064,21920
P04229,Silk Saree,Men,TexFab Traders,124,297,264,35,1280,1628,15,45665.4,3425.4
P04230,Denim Jeans,Men,FashionKart Supplies,440,60,0,173,1179,1510,0,90600,19860
P04231,Ladies Top,Women,Global Cloth House,210,276,195,149,725,924,0,74844,16119
P04232,Casual T-Shirt,Kids,TexFab Traders,55,109,93,53,452,658,5,10001.6,2769.6
P04233,Denim Jeans,Women,FashionKart Supplies,166,140,86,59,1317,1423,25,57631.5,-13486.5
P04234,Kids Wear Set,Women,Premium Textile Ltd,403,297,89,232,1144,1295,20,215488,-22464
P04235,Woolen Jacket,Women,Premium Textile Ltd,427,217,49,163,1044,1425,25,179550,4158
P04236,Leather Belt,Men,Global Cloth House,176,113,8,39,651,1212,15,108171,39816
P04237,Casual T-Shirt,Women,Premium Textile Ltd,214,275,228,120,959,1262,25,44485.5,-587.5
P04238,Woolen Jacket,Men,FashionKart Supplies,414,76,0,227,347,747,25,42579,16207
P04239,Casual T-Shirt,Women,TexFab Traders,484,156,0,223,756,1291,0,201396,83460
P04240,Cotton Shirt,Women,TexFab Traders,145,36,0,57,698,984,25,26568,1440
P04241,Woolen Jacket,Women,Global Cloth House,386,248,139,235,1143,1300,10,127530,2943
P04242,Denim Jeans,Women,FashionKart Supplies,86,281,235,44,560,1006,25,34707,8947
P04243,Woolen Jacket,Women,Premium Textile Ltd,255,234,100,88,566,1067,20,114382.4,38538.4
P04244,Silk Saree,Kids,Premium Textile Ltd,374,52,0,187,1296,1741,20,72425.6,5033.6
P04245,Cotton Shirt,Men,FashionKart Supplies,440,216,33,188,1126,1333,10,219545.1,13487.1
P04246,Cotton Shirt,Women,Premium Textile Ltd,416,34,0,200,668,969,20,26356.8,3644.8
P04247,Ladies Top,Men,FashionKart Supplies,308,222,136,100,1318,1594,0,137084,23736
P04248,Kids Wear Set,Kids,FashionKart Supplies,304,88,0,136,851,1156,15,86468.8,11580.8
P04249,Silk Saree,Men,FashionKart Supplies,385,175,0,220,226,570,5,94762.5,55212.5
P04250,Kids Wear Set,Kids,Premium Textile Ltd,83,45,14,66,285,544,0,16864,8029
P04251,Denim Jeans,Kids,FashionKart Supplies,155,294,204,62,1162,1481,25,99967.5,-4612.5
P04252,Formal Trousers,Women,Premium Textile Ltd,409,101,0,188,528,892,10,81082.8,27754.8
P04253,Silk Saree,Women,Premium Textile Ltd,270,290,185,120,1277,1495,25,117731.25,-16353.75
P04254,Sports Shoes,Men,Global Cloth House,177,111,23,38,757,990,15,74052,7436
P04255,Sports Shoes,Kids,TexFab Traders,474,217,0,207,441,969,10,189245.7,93548.7
P04256,Casual T-Shirt,Kids,Global Cloth House,261,292,201,149,1364,1876,25,128037,3913
P04257,Woolen Jacket,Women,TexFab Traders,166,73,30,64,1010,1196,5,48856.6,5426.6
P04258,Woolen Jacket,Women,FashionKart Supplies,428,90,0,249,312,704,0,63360,35280
P04259,Silk Saree,Men,Premium Textile Ltd,340,28,0,116,305,515,0,14420,5880
P04260,Casual T-Shirt,Kids,Premium Textile Ltd,168,122,48,39,1313,1883,20,111473.6,14311.6
P04261,Leather Belt,Kids,TexFab Traders,220,240,194,103,698,921,25,31774.5,-333.5
P04262,Woolen Jacket,Women,FashionKart Supplies,235,226,104,116,1262,1709,5,198073.1,44109.1
P04263,Denim Jeans,Women,Global Cloth House,474,152,40,216,449,780,15,74256,23968
P04264,Cotton Shirt,Men,FashionKart Supplies,215,245,190,87,1077,1178,5,61550.5,2315.5
P04265,Cotton Shirt,Kids,FashionKart Supplies,272,291,145,137,924,1253,5,173791.1,38887.1
P04266,Cotton Shirt,Women,Global Cloth House,411,137,0,197,450,952,25,97818,36168
P04267,Kids Wear Set,Women,Premium Textile Ltd,451,205,0,213,344,502,10,92619,22099
P04268,Casual T-Shirt,Kids,Premium Textile Ltd,149,45,0,77,464,570,25,19237.5,-1642.5
P04269,Sports Shoes,Men,TexFab Traders,157,143,102,71,968,1076,20,35292.8,-4395.2
P04270,Denim Jeans,Men,Premium Textile Ltd,449,283,37,240,1363,1634,15,341669.4,6371.4
P04271,Kids Wear Set,Women,Premium Textile Ltd,472,137,0,173,1320,1491,0,204267,23427
P04272,Silk Saree,Women,Global Cloth House,345,75,0,100,490,792,10,53460,16710
P04273,Silk Saree,Kids,TexFab Traders,240,233,110,121,1417,1766,0,217218,42927
P04274,Kids Wear Set,Women,FashionKart Supplies,58,143,119,40,217,552,5,12585.6,7377.6
P04275,Leather Belt,Men,FashionKart Supplies,331,271,86,92,600,1070,5,188052.5,77052.5
P04276,Casual T-Shirt,Men,FashionKart Supplies,394,26,0,166,839,1312,15,28995.2,7181.2
P04277,Denim Jeans,Women,Global Cloth House,123,75,9,68,437,1026,25,50787,21945
P04278,Kids Wear Set,Men,Global Cloth House,315,277,178,146,702,940,5,88407,18909
P04279,Kids Wear Set,Men,Global Cloth House,87,94,74,30,1262,1852,0,37040,11800
P04280,Formal Trousers,Men,Global Cloth House,412,108,0,166,806,1061,0,114588,27540
P04281,Silk Saree,Women,FashionKart Supplies,209,230,106,148,1030,1589,5,187184.2,59464.2
P04282,Ladies Top,Men,Premium Textile Ltd,492,136,9,206,1385,1793,5,216325.45,40430.45
P04283,Denim Jeans,Kids,TexFab Traders,280,23,0,131,1475,1796,5,39242.6,5317.6
P04284,Silk Saree,Women,FashionKart Supplies,216,157,48,89,1458,2018,20,175969.6,17047.6
P04285,Kids Wear Set,Kids,TexFab Traders,369,139,0,221,626,757,0,105223,18209
P04286,Ladies Top,Women,Premium Textile Ltd,172,166,117,49,489,775,25,28481.25,4520.25
P04287,Cotton Shirt,Women,TexFab Traders,243,53,0,133,381,719,5,36201.65,16008.65
P04288,Denim Jeans,Kids,FashionKart Supplies,340,278,169,98,1092,1593,25,130227.75,11199.75
P04289,Sports Shoes,Kids,TexFab Traders,360,288,216,183,1035,1234,10,79963.2,5443.2
P04290,Cotton Shirt,Men,Global Cloth House,277,144,85,101,848,1422,25,62923.5,12891.5
P04291,Woolen Jacket,Men,Global Cloth House,214,211,167,146,1367,1861,10,73695.6,13547.6
P04292,Ladies Top,Kids,Global Cloth House,144,219,151,68,1225,1571,10,96145.2,12845.2
P04293,Silk Saree,Women,FashionKart Supplies,498,83,0,156,375,890,5,70176.5,39051.5
P04294,Leather Belt,Women,Global Cloth House,488,137,0,204,925,1145,0,156865,30140
P04295,Formal Trousers,Men,FashionKart Supplies,78,244,201,74,842,1293,15,47259.15,11053.15
P04296,Cotton Shirt,Men,Global Cloth House,284,240,88,121,742,1221,15,157753.2,44969.2
P04297,Woolen Jacket,Women,TexFab Traders,195,72,0,47,1192,1648,10,106790.4,20966.4
P04298,Cotton Shirt,Kids,Premium Textile Ltd,183,287,226,73,713,1121,0,68381,24888
P04299,Formal Trousers,Men,TexFab Traders,374,75,0,207,302,840,0,63000,40350
P04300,Casual T-Shirt,Men,FashionKart Supplies,463,243,111,186,1255,1588,10,188654.4,22994.4
P04301,Kids Wear Set,Women,Global Cloth House,382,182,76,166,439,824,5,82976.8,36442.8
P04302,Sports Shoes,Kids,Global Cloth House,309,23,0,114,1286,1485,5,32447.25,2869.25
P04303,Silk Saree,Kids,FashionKart Supplies,211,197,94,139,963,1104,5,108026.4,8837.4
P04304,Casual T-Shirt,Kids,FashionKart Supplies,204,138,48,80,1058,1421,0,127890,32670
P04305,Leather Belt,Kids,FashionKart Supplies,484,265,72,249,1245,1546,15,253621.3,13336.3
P04306,Leather Belt,Kids,Global Cloth House,64,283,264,58,1221,1819,10,31104.9,7905.9
P04307,Kids Wear Set,Women,FashionKart Supplies,376,63,0,246,482,1030,25,48667.5,18301.5
P04308,Denim Jeans,Kids,FashionKart Supplies,496,50,0,213,1248,1595,20,63800,1400
P04309,Cotton Shirt,Kids,Premium Textile Ltd,209,299,238,80,747,1257,25,57507.75,11940.75
P04310,Ladies Top,Kids,FashionKart Supplies,139,87,53,35,596,1104,25,28152,7888
P04311,Formal Trousers,Kids,TexFab Traders,448,214,0,186,310,618,25,99189,32849
P04312,Sports Shoes,Women,Premium Textile Ltd,299,30,0,87,328,653,15,16651.5,6811.5
P04313,Woolen Jacket,Women,TexFab Traders,275,160,45,133,845,1236,0,142140,44965
P04314,Ladies Top,Kids,Premium Textile Ltd,400,22,0,177,877,1266,15,23674.2,4380.2
P04315,Formal Trousers,Kids,Global Cloth House,322,204,55,110,1060,1547,5,218977.85,61037.85
P04316,Sports Shoes,Men,Premium Textile Ltd,193,168,127,59,1343,1935,25,59501.25,4438.25
P04317,Casual T-Shirt,Men,TexFab Traders,488,56,0,208,1333,1619,25,67998,-6650
P04318,Casual T-Shirt,Women,Global Cloth House,174,21,0,43,923,1030,15,18385.5,-997.5
P04319,Woolen Jacket,Men,TexFab Traders,344,100,0,85,1098,1302,20,104160,-5640
P04320,Ladies Top,Kids,FashionKart Supplies,362,74,0,228,1246,1573,25,87301.5,-4902.5
P04321,Ladies Top,Women,FashionKart Supplies,313,183,24,89,1067,1438,25,171481.5,1828.5
P04322,Ladies Top,Men,Premium Textile Ltd,211,227,173,134,1483,2015,15,92488.5,12406.5
P04323,Silk Saree,Women,Global Cloth House,408,217,121,246,723,867,0,83232,13824
P04324,Cotton Shirt,Men,Premium Textile Ltd,259,73,0,103,1156,1295,15,80354.75,-4033.25
P04325,Casual T-Shirt,Women,Premium Textile Ltd,131,216,144,43,1282,1675,15,102510,10206
P04326,Woolen Jacket,Men,Global Cloth House,79,126,91,70,1318,1702,0,59570,13440
P04327,Leather Belt,Kids,FashionKart Supplies,299,237,105,136,945,1061,20,112041.6,-12698.4
P04328,Woolen Jacket,Women,Global Cloth House,262,236,81,85,503,648,10,90396,12431
P04329,Silk Saree,Women,FashionKart Supplies,364,248,82,203,344,493,15,69562.3,12458.3
P04330,Sports Shoes,Women,FashionKart Supplies,188,33,0,42,1047,1558,25,38560.5,4009.5
P04331,Kids Wear Set,Kids,Premium Textile Ltd,155,208,117,56,1472,1981,10,162243.9,28291.9
P04332,Silk Saree,Kids,FashionKart Supplies,262,36,0,114,1307,1813,20,52214.4,5162.4
P04333,Kids Wear Set,Kids,Global Cloth House,270,254,93,127,734,1046,5,159985.7,41811.7
P04334,Casual T-Shirt,Kids,FashionKart Supplies,134,248,214,72,827,1363,25,34756.5,6638.5
P04335,Woolen Jacket,Kids,FashionKart Supplies,268,248,131,140,255,645,15,64145.25,34310.25
P04336,Sports Shoes,Men,Premium Textile Ltd,445,245,60,157,1324,1901,10,316516.5,71576.5
P04337,Cotton Shirt,Women,FashionKart Supplies,347,50,0,109,1235,1461,10,65745,3995
P04338,Formal Trousers,Men,Premium Textile Ltd,352,42,0,230,408,722,10,27291.6,10155.6
P04339,Sports Shoes,Men,Global Cloth House,360,293,195,243,1497,1809,0,177282,30576
P04340,Kids Wear Set,Women,TexFab Traders,92,289,238,39,273,517,5,25048.65,11125.65
P04341,Casual T-Shirt,Women,Global Cloth House,467,230,10,173,781,900,0,198000,26180
P04342,Denim Jeans,Women,Premium Textile Ltd,82,281,239,45,734,979,25,30838.5,10.5
P04343,Denim Jeans,Men,FashionKart Supplies,320,280,171,132,662,772,5,79940.6,7782.6
P04344,Sports Shoes,Women,Global Cloth House,373,31,0,208,359,494,20,12251.2,1122.2
P04345,Casual T-Shirt,Women,Global Cloth House,295,223,116,123,1094,1512,25,121338,4280
P04346,Cotton Shirt,Men,FashionKart Supplies,251,114,10,107,1053,1153,25,89934,-19578
P04347,Denim Jeans,Kids,Premium Textile Ltd,333,46,0,80,1318,1483,0,68218,7590
P04348,Kids Wear Set,Women,FashionKart Supplies,324,175,0,149,519,676,0,118300,27475
P04349,Casual T-Shirt,Kids,Global Cloth House,90,245,226,34,908,1243,25,17712.75,460.75
P04350,Ladies Top,Kids,Global Cloth House,365,146,0,179,1036,1148,15,142466.8,-8789.2
P04351,Kids Wear Set,Women,Premium Textile Ltd,272,235,142,83,1348,1747,5,154347.45,28983.45
P04352,Ladies Top,Women,TexFab Traders,155,20,0,45,852,1181,25,17715,675
P04353,Leather Belt,Kids,Premium Textile Ltd,368,165,91,210,1160,1323,15,83216.7,-2623.3
P04354,Sports Shoes,Men,Global Cloth House,106,64,28,51,381,644,20,18547.2,4831.2
P04355,Silk Saree,Men,Global Cloth House,256,286,219,106,1345,1915,5,121889.75,31774.75
P04356,Formal Trousers,Men,TexFab Traders,428,84,0,220,1431,1830,0,153720,33516
P04357,Kids Wear Set,Women,FashionKart Supplies,396,76,0,197,843,1023,0,77748,13680
P04358,Kids Wear Set,Men,TexFab Traders,292,202,35,109,1065,1397,15,198304.15,20449.15
P04359,Kids Wear Set,Women,Premium Textile Ltd,158,291,238,60,350,591,5,29756.85,11206.85
P04360,Ladies Top,Men,FashionKart Supplies,342,48,0,121,468,673,20,25843.2,3379.2
P04361,Denim Jeans,Kids,FashionKart Supplies,481,279,154,200,1008,1112,5,132050,6050
P04362,Casual T-Shirt,Men,Premium Textile Ltd,485,208,98,249,1014,1496,5,156332,44792
P04363,Denim Jeans,Kids,Global Cloth House,182,191,91,71,1219,1740,15,147900,26000
P04364,Casual T-Shirt,Kids,FashionKart Supplies,274,210,118,88,1054,1645,20,121072,24104
P04365,Casual T-Shirt,Women,FashionKart Supplies,105,267,205,58,634,748,25,34782,-4526
P04366,Ladies Top,Kids,TexFab Traders,152,48,0,51,1285,1827,5,83311.2,21631.2
P04367,Silk Saree,Women,TexFab Traders,376,245,112,159,1399,1542,10,184577.4,-1489.6
P04368,Denim Jeans,Women,Premium Textile Ltd,368,219,90,234,1492,1953,20,201549.6,9081.6
P04369,Sports Shoes,Women,TexFab Traders,125,295,232,70,1030,1265,5,75710.25,10820.25
P04370,Casual T-Shirt,Kids,FashionKart Supplies,410,149,0,156,935,1098,15,139061.7,-253.3
P04371,Formal Trousers,Kids,Global Cloth House,238,202,126,147,1395,1778,10,121615.2,15595.2
P04372,Ladies Top,Men,FashionKart Supplies,142,149,76,63,421,894,5,61998.9,31265.9
P04373,Ladies Top,Men,TexFab Traders,146,106,62,40,341,751,0,33044,18040
P04374,Cotton Shirt,Women,FashionKart Supplies,328,73,0,82,706,1052,25,57597,6059
P04375,Leather Belt,Men,Premium Textile Ltd,66,298,267,70,353,869,5,25592.05,14649.05
P04376,Silk Saree,Kids,TexFab Traders,111,78,19,43,1397,1807,25,79959.75,-2463.25
P04377,Sports Shoes,Women,FashionKart Supplies,152,47,0,49,258,447,25,15756.75,3630.75
P04378,Sports Shoes,Men,Global Cloth House,109,164,118,69,1347,1659,25,57235.5,-4726.5
P04379,Sports Shoes,Kids,TexFab Traders,341,76,0,122,1306,1722,25,98154,-1102
P04380,Leather Belt,Men,Global Cloth House,426,131,0,215,478,819,0,107289,44671
P04381,Woolen Jacket,Women,Premium Textile Ltd,271,290,212,145,203,622,0,48516,32682
P04382,Leather Belt,Women,Global Cloth House,316,299,174,111,227,342,5,40612.5,12237.5
P04383,Sports Shoes,Women,Global Cloth House,343,297,142,82,883,1029,10,143545.5,6680.5
P04384,Casual T-Shirt,Kids,Premium Textile Ltd,90,213,189,31,800,1375,0,33000,13800
P04385,Ladies Top,Kids,FashionKart Supplies,110,269,247,62,899,1391,15,26011.7,6233.7
P04386,Leather Belt,Women,Premium Textile Ltd,147,110,68,38,919,1197,5,47760.3,9162.3
P04387,Ladies Top,Kids,TexFab Traders,159,238,183,44,836,1192,0,65560,19580
P04388,Silk Saree,Women,Premium Textile Ltd,431,116,0,237,1030,1410,5,155382,35902
P04389,Cotton Shirt,Kids,Global Cloth House,454,266,168,207,968,1407,20,110308.8,15444.8
P04390,Leather Belt,Men,TexFab Traders,106,267,245,69,934,1080,25,17820,-2728
P04391,Silk Saree,Women,TexFab Traders,356,113,0,157,1116,1469,0,165997,39889
P04392,Ladies Top,Kids,Premium Textile Ltd,134,233,203,78,1154,1637,20,39288,4668
P04393,Ladies Top,Kids,Global Cloth House,190,103,26,44,1067,1603,25,92573.25,10414.25
P04394,Kids Wear Set,Men,TexFab Traders,105,48,2,76,813,983,20,36174.4,-1223.6
P04395,Cotton Shirt,Men,TexFab Traders,149,102,50,55,324,624,5,30825.6,13977.6
P04396,Woolen Jacket,Kids,Global Cloth House,489,199,0,174,1006,1346,10,241068.6,40874.6
P04397,Ladies Top,Kids,TexFab Traders,159,47,0,55,1281,1680,0,78960,18753
P04398,Silk Saree,Kids,Global Cloth House,305,164,90,117,487,1063,25,58996.5,22958.5
P04399,Woolen Jacket,Women,Global Cloth House,113,55,0,30,737,1099,5,57422.75,16887.75
P04400,Woolen Jacket,Women,TexFab Traders,111,105,57,38,259,835,5,38076,25644
